<<<<<<< HEAD
서울,서대문구,사망자수,5,-,-,4,-,-,-,1,4,-,-,4,-,-,-,0,7,-,-,6,-,-,-,1,4,-,-,4,-,-,-,0,3,-,-,3,-,-,-,0
서울,서대문구,부상자수,164,-,-,147,-,-,-,17,191,-,-,166,-,-,-,25,177,-,-,160,-,-,-,17,175,-,-,169,-,-,-,6,209,-,-,202,-,-,-,7
서울,서대문구,중상자수,85,-,-,72,-,-,-,13,96,-,-,82,-,-,-,14,72,-,-,67,-,-,-,5,66,-,-,62,-,-,-,4,82,-,-,78,-,-,-,4
서울,서대문구,경상자수,69,-,-,65,-,-,-,4,72,-,-,64,-,-,-,8,83,-,-,72,-,-,-,11,90,-,-,89,-,-,-,1,103,-,-,101,-,-,-,2
서울,서대문구,부상신고자수,10,-,-,10,-,-,-,0,23,-,-,20,-,-,-,3,22,-,-,21,-,-,-,1,19,-,-,18,-,-,-,1,24,-,-,23,-,-,-,1
서울,마포구,사고건수,181,-,-,172,-,-,-,9,203,-,-,192,-,-,-,11,198,-,-,196,-,-,-,2,208,-,-,201,-,-,-,7,191,-,-,188,-,-,-,3
서울,마포구,사망자수,5,-,-,5,-,-,-,0,5,-,-,4,-,-,-,1,4,-,-,4,-,-,-,0,4,-,-,4,-,-,-,0,4,-,-,4,-,-,-,0
서울,마포구,부상자수,185,-,-,176,-,-,-,9,217,-,-,207,-,-,-,10,205,-,-,203,-,-,-,2,229,-,-,221,-,-,-,8,201,-,-,198,-,-,-,3
서울,마포구,중상자수,76,-,-,70,-,-,-,6,85,-,-,80,-,-,-,5,84,-,-,84,-,-,-,0,78,-,-,73,-,-,-,5,62,-,-,61,-,-,-,1
서울,마포구,경상자수,98,-,-,95,-,-,-,3,105,-,-,103,-,-,-,2,112,-,-,111,-,-,-,1,133,-,-,131,-,-,-,2,126,-,-,124,-,-,-,2
서울,마포구,부상신고자수,11,-,-,11,-,-,-,0,27,-,-,24,-,-,-,3,9,-,-,8,-,-,-,1,18,-,-,17,-,-,-,1,13,-,-,13,-,-,-,0
서울,강서구,사고건수,240,-,-,220,-,-,-,20,234,-,-,218,-,-,-,16,240,-,-,215,-,-,-,25,231,-,-,218,-,-,-,13,210,-,-,189,-,-,-,21
서울,강서구,사망자수,11,-,-,11,-,-,-,0,2,-,-,2,-,-,-,0,4,-,-,3,-,-,-,1,6,-,-,5,-,-,-,1,5,-,-,4,-,-,-,1
서울,강서구,부상자수,246,-,-,226,-,-,-,20,261,-,-,245,-,-,-,16,246,-,-,222,-,-,-,24,235,-,-,223,-,-,-,12,223,-,-,203,-,-,-,20
서울,강서구,중상자수,103,-,-,97,-,-,-,6,97,-,-,89,-,-,-,8,89,-,-,76,-,-,-,13,105,-,-,102,-,-,-,3,90,-,-,79,-,-,-,11
서울,강서구,경상자수,132,-,-,120,-,-,-,12,144,-,-,137,-,-,-,7,128,-,-,119,-,-,-,9,117,-,-,109,-,-,-,8,120,-,-,113,-,-,-,7
서울,강서구,부상신고자수,11,-,-,9,-,-,-,2,20,-,-,19,-,-,-,1,29,-,-,27,-,-,-,2,13,-,-,12,-,-,-,1,13,-,-,11,-,-,-,2
서울,구로구,사고건수,213,-,-,199,-,-,-,14,220,-,-,209,-,-,-,11,207,-,-,193,-,-,-,14,203,-,-,195,-,-,-,8,242,-,-,238,-,-,-,4
서울,구로구,사망자수,6,-,-,5,-,-,-,1,9,-,-,9,-,-,-,0,5,-,-,5,-,-,-,0,6,-,-,6,-,-,-,0,6,-,-,6,-,-,-,0
서울,구로구,부상자수,219,-,-,206,-,-,-,13,222,-,-,211,-,-,-,11,207,-,-,193,-,-,-,14,207,-,-,199,-,-,-,8,249,-,-,245,-,-,-,4
서울,구로구,중상자수,97,-,-,91,-,-,-,6,97,-,-,96,-,-,-,1,93,-,-,85,-,-,-,8,93,-,-,88,-,-,-,5,95,-,-,95,-,-,-,0
서울,구로구,경상자수,93,-,-,87,-,-,-,6,109,-,-,99,-,-,-,10,99,-,-,95,-,-,-,4,100,-,-,98,-,-,-,2,137,-,-,134,-,-,-,3
서울,구로구,부상신고자수,29,-,-,28,-,-,-,1,16,-,-,16,-,-,-,0,15,-,-,13,-,-,-,2,14,-,-,13,-,-,-,1,17,-,-,16,-,-,-,1
서울,영등포구,사고건수,266,-,-,258,-,-,-,8,315,-,-,291,-,-,-,24,312,-,-,293,-,-,-,19,328,-,-,328,-,-,-,-,350,-,-,348,-,-,-,2
서울,영등포구,사망자수,8,-,-,8,-,-,-,0,12,-,-,10,-,-,-,2,5,-,-,5,-,-,-,0,8,-,-,8,-,-,-,-,6,-,-,6,-,-,-,0
서울,영등포구,부상자수,268,-,-,260,-,-,-,8,323,-,-,301,-,-,-,22,325,-,-,305,-,-,-,20,340,-,-,340,-,-,-,-,358,-,-,356,-,-,-,2
서울,영등포구,중상자수,120,-,-,115,-,-,-,5,124,-,-,115,-,-,-,9,104,-,-,103,-,-,-,1,115,-,-,115,-,-,-,-,107,-,-,107,-,-,-,0
서울,영등포구,경상자수,121,-,-,119,-,-,-,2,165,-,-,155,-,-,-,10,190,-,-,172,-,-,-,18,189,-,-,189,-,-,-,-,231,-,-,229,-,-,-,2
서울,영등포구,부상신고자수,27,-,-,26,-,-,-,1,34,-,-,31,-,-,-,3,31,-,-,30,-,-,-,1,36,-,-,36,-,-,-,-,20,-,-,20,-,-,-,0
서울,동작구,사고건수,148,-,-,136,-,-,-,12,175,-,-,169,-,-,-,6,196,-,-,189,-,-,-,7,200,-,-,195,-,-,-,5,225,-,-,221,-,-,-,4
서울,동작구,사망자수,4,-,-,4,-,-,-,0,2,-,-,2,-,-,-,0,8,-,-,8,-,-,-,0,11,-,-,10,-,-,-,1,4,-,-,4,-,-,-,0
서울,동작구,부상자수,152,-,-,140,-,-,-,12,179,-,-,173,-,-,-,6,195,-,-,188,-,-,-,7,198,-,-,194,-,-,-,4,237,-,-,233,-,-,-,4
서울,동작구,중상자수,64,-,-,59,-,-,-,5,73,-,-,68,-,-,-,5,79,-,-,78,-,-,-,1,71,-,-,69,-,-,-,2,96,-,-,94,-,-,-,2
서울,동작구,경상자수,72,-,-,65,-,-,-,7,85,-,-,84,-,-,-,1,103,-,-,98,-,-,-,5,110,-,-,109,-,-,-,1,122,-,-,120,-,-,-,2
서울,동작구,부상신고자수,16,-,-,16,-,-,-,0,21,-,-,21,-,-,-,0,13,-,-,12,-,-,-,1,17,-,-,16,-,-,-,1,19,-,-,19,-,-,-,0
서울,관악구,사고건수,231,-,-,201,-,-,-,30,218,-,-,189,-,-,-,29,171,-,-,147,-,-,-,24,184,-,-,183,-,-,-,1,182,-,-,153,-,-,-,29
서울,관악구,사망자수,8,-,-,7,-,-,-,1,5,-,-,5,-,-,-,0,5,-,-,3,-,-,-,2,7,-,-,7,-,-,-,0,3,-,-,3,-,-,-,0
서울,관악구,부상자수,234,-,-,205,-,-,-,29,225,-,-,196,-,-,-,29,170,-,-,148,-,-,-,22,190,-,-,189,-,-,-,1,188,-,-,158,-,-,-,30
서울,관악구,중상자수,108,-,-,91,-,-,-,17,100,-,-,91,-,-,-,9,72,-,-,63,-,-,-,9,80,-,-,80,-,-,-,0,65,-,-,53,-,-,-,12
서울,관악구,경상자수,109,-,-,97,-,-,-,12,112,-,-,93,-,-,-,19,85,-,-,74,-,-,-,11,98,-,-,98,-,-,-,0,105,-,-,88,-,-,-,17
서울,관악구,부상신고자수,17,-,-,17,-,-,-,0,13,-,-,12,-,-,-,1,13,-,-,11,-,-,-,2,12,-,-,11,-,-,-,1,18,-,-,17,-,-,-,1
서울,강남구,사고건수,283,-,-,251,-,-,-,32,260,-,-,241,-,-,-,19,303,-,-,277,-,-,-,26,324,-,-,310,-,-,-,14,351,-,-,323,-,-,-,28
서울,강남구,사망자수,6,-,-,6,-,-,-,0,7,-,-,6,-,-,-,1,1,-,-,1,-,-,-,0,4,-,-,3,-,-,-,1,7,-,-,7,-,-,-,0
서울,강남구,부상자수,287,-,-,254,-,-,-,33,274,-,-,256,-,-,-,18,328,-,-,301,-,-,-,27,347,-,-,331,-,-,-,16,372,-,-,343,-,-,-,29
서울,강남구,중상자수,104,-,-,90,-,-,-,14,98,-,-,89,-,-,-,9,105,-,-,94,-,-,-,11,100,-,-,93,-,-,-,7,105,-,-,90,-,-,-,15
서울,강남구,경상자수,157,-,-,140,-,-,-,17,151,-,-,146,-,-,-,5,194,-,-,182,-,-,-,12,227,-,-,219,-,-,-,8,242,-,-,228,-,-,-,14
서울,강남구,부상신고자수,26,-,-,24,-,-,-,2,25,-,-,21,-,-,-,4,29,-,-,25,-,-,-,4,20,-,-,19,-,-,-,1,25,-,-,25,-,-,-,0
서울,강동구,사고건수,202,-,-,178,-,-,5,19,206,-,-,171,-,-,5,30,217,-,-,194,-,-,8,15,221,-,-,217,-,-,2,2,242,-,-,237,-,-,5,-
서울,강동구,사망자수,8,-,-,7,-,-,0,1,8,-,-,8,-,-,0,0,6,-,-,5,-,-,0,1,11,-,-,11,-,-,0,0,4,-,-,4,-,-,0,-
서울,강동구,부상자수,202,-,-,178,-,-,6,18,208,-,-,172,-,-,6,30,224,-,-,198,-,-,12,14,219,-,-,214,-,-,3,2,259,-,-,249,-,-,10,-
서울,강동구,중상자수,96,-,-,84,-,-,3,9,91,-,-,74,-,-,1,16,89,-,-,82,-,-,2,5,93,-,-,90,-,-,2,1,102,-,-,101,-,-,1,-
서울,강동구,경상자수,96,-,-,84,-,-,3,9,101,-,-,85,-,-,5,11,116,-,-,99,-,-,9,8,108,-,-,107,-,-,1,0,127,-,-,121,-,-,6,-
서울,강동구,부상신고자수,10,-,-,10,-,-,0,0,16,-,-,13,-,-,0,3,19,-,-,17,-,-,1,1,18,-,-,17,-,-,0,1,30,-,-,27,-,-,3,-
서울,송파구,사고건수,292,-,-,265,-,-,1,26,299,-,-,271,-,-,3,25,274,-,-,253,-,-,-,21,321,-,-,314,-,-,1,6,373,-,-,352,-,-,3,18
서울,송파구,사망자수,7,-,-,6,-,-,0,1,4,-,-,4,-,-,0,0,3,-,-,2,-,-,-,1,8,-,-,8,-,-,0,0,7,-,-,7,-,-,0,0
서울,송파구,부상자수,298,-,-,271,-,-,1,26,315,-,-,285,-,-,4,26,291,-,-,267,-,-,-,24,331,-,-,324,-,-,1,6,396,-,-,374,-,-,3,19
서울,송파구,중상자수,116,-,-,106,-,-,0,10,135,-,-,124,-,-,1,10,102,-,-,88,-,-,-,14,131,-,-,128,-,-,0,3,139,-,-,132,-,-,0,7
서울,송파구,경상자수,150,-,-,136,-,-,1,13,142,-,-,124,-,-,3,15,154,-,-,145,-,-,-,9,164,-,-,161,-,-,1,2,213,-,-,200,-,-,2,11
서울,송파구,부상신고자수,32,-,-,29,-,-,0,3,38,-,-,37,-,-,0,1,35,-,-,34,-,-,-,1,36,-,-,35,-,-,0,1,44,-,-,42,-,-,1,1
서울,서초구,사고건수,200,-,-,186,-,-,6,8,202,-,-,185,-,-,7,10,248,-,-,227,-,-,7,14,237,-,-,232,-,-,4,1,290,-,-,255,-,-,9,26
서울,서초구,사망자수,3,-,-,3,-,-,0,0,5,-,-,4,-,-,1,0,4,-,-,3,-,-,1,0,9,-,-,7,-,-,2,0,4,-,-,3,-,-,1,0
서울,서초구,부상자수,213,-,-,196,-,-,9,8,216,-,-,197,-,-,9,10,269,-,-,248,-,-,6,15,258,-,-,253,-,-,4,1,311,-,-,269,-,-,13,29
서울,서초구,중상자수,82,-,-,73,-,-,5,4,91,-,-,83,-,-,2,6,84,-,-,73,-,-,2,9,81,-,-,80,-,-,0,1,88,-,-,77,-,-,3,8
서울,서초구,경상자수,117,-,-,109,-,-,4,4,109,-,-,101,-,-,6,2,156,-,-,147,-,-,3,6,154,-,-,150,-,-,4,0,197,-,-,173,-,-,6,18
서울,서초구,부상신고자수,14,-,-,14,-,-,0,0,16,-,-,13,-,-,1,2,29,-,-,28,-,-,1,0,23,-,-,23,-,-,0,0,26,-,-,19,-,-,4,3
서울,양천구,사고건수,171,-,-,161,-,-,-,10,227,-,-,205,-,-,-,22,191,-,-,170,-,-,1,20,177,-,-,175,-,-,-,2,209,-,-,197,-,-,2,10
서울,양천구,사망자수,6,-,-,6,-,-,-,0,5,-,-,5,-,-,-,0,6,-,-,5,-,-,0,1,5,-,-,5,-,-,-,0,3,-,-,3,-,-,0,0
서울,양천구,부상자수,171,-,-,160,-,-,-,11,233,-,-,211,-,-,-,22,189,-,-,169,-,-,1,19,177,-,-,175,-,-,-,2,221,-,-,209,-,-,2,10
서울,양천구,중상자수,68,-,-,62,-,-,-,6,113,-,-,99,-,-,-,14,75,-,-,63,-,-,0,12,64,-,-,64,-,-,-,0,67,-,-,62,-,-,1,4
서울,양천구,경상자수,92,-,-,87,-,-,-,5,108,-,-,100,-,-,-,8,99,-,-,93,-,-,0,6,102,-,-,101,-,-,-,1,141,-,-,135,-,-,1,5
서울,양천구,부상신고자수,11,-,-,11,-,-,-,0,12,-,-,12,-,-,-,0,15,-,-,13,-,-,1,1,11,-,-,10,-,-,-,1,13,-,-,12,-,-,0,1
서울,중랑구,사고건수,204,-,-,187,-,-,-,17,240,-,-,218,-,-,-,22,213,-,-,187,-,-,-,26,250,-,-,248,-,-,-,2,254,-,-,235,-,-,-,19
서울,중랑구,사망자수,3,-,-,3,-,-,-,0,2,-,-,2,-,-,-,0,5,-,-,5,-,-,-,0,2,-,-,2,-,-,-,0,6,-,-,6,-,-,-,0
서울,중랑구,부상자수,215,-,-,198,-,-,-,17,250,-,-,228,-,-,-,22,216,-,-,189,-,-,-,27,268,-,-,266,-,-,-,2,264,-,-,244,-,-,-,20
서울,중랑구,중상자수,105,-,-,97,-,-,-,8,97,-,-,85,-,-,-,12,84,-,-,71,-,-,-,13,114,-,-,114,-,-,-,0,85,-,-,76,-,-,-,9
서울,중랑구,경상자수,87,-,-,81,-,-,-,6,111,-,-,105,-,-,-,6,105,-,-,97,-,-,-,8,125,-,-,124,-,-,-,1,156,-,-,146,-,-,-,10
서울,중랑구,부상신고자수,23,-,-,20,-,-,-,3,42,-,-,38,-,-,-,4,27,-,-,21,-,-,-,6,29,-,-,28,-,-,-,1,23,-,-,22,-,-,-,1
서울,노원구,사고건수,212,-,-,203,-,-,1,8,206,-,-,195,-,-,3,8,228,-,-,218,-,-,2,8,212,-,-,210,-,-,-,2,245,-,-,241,-,-,-,4
서울,노원구,사망자수,8,-,-,8,-,-,0,0,6,-,-,6,-,-,0,0,5,-,-,4,-,-,0,1,2,-,-,2,-,-,-,0,8,-,-,8,-,-,-,0
서울,노원구,부상자수,211,-,-,202,-,-,1,8,210,-,-,198,-,-,4,8,244,-,-,235,-,-,2,7,225,-,-,223,-,-,-,2,248,-,-,244,-,-,-,4
서울,노원구,중상자수,95,-,-,89,-,-,1,5,86,-,-,78,-,-,3,5,98,-,-,95,-,-,0,3,100,-,-,100,-,-,-,0,93,-,-,90,-,-,-,3
서울,노원구,경상자수,99,-,-,96,-,-,0,3,104,-,-,100,-,-,1,3,121,-,-,118,-,-,1,2,116,-,-,114,-,-,-,2,141,-,-,140,-,-,-,1
